employee code,agency emp id,employee name,source name,business unit,client name,cost center,pay calendar,shift name,process date,day,punch in time,punch out time,total hours,status,punch in terminal,punch out temrinal,is justified,status2
OB60812,PT117612,FATIMA ABDALLA ABDALLA,OUTSOURCE,eMinds,CONSUMER-22011,20090-CONS-RETAIL-CW22011,45 Hours Weekly,SMB-GENERAL SHIFT,30-AUG-2026,Sunday,,,,Weekly Off,,,,
OB60812,PT117612,FATIMA ABDALLA ABDALLA,OUTSOURCE,eMinds,CONSUMER-22011,20090-CONS-RETAIL-CW22011,45 Hours Weekly,SMB-GENERAL SHIFT,31-AUG-2026,Monday,31-AUG-2026 09:01:40 AM,31-AUG-2026 07:08:40 PM,10:07,Present,DXB-HQ-GF-GATE01 ENTRY,AUH-TWR-L01-D002 EXIT,,
OB60813,PT117613,MARIAM MOHSEN SAMIR,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,01-AUG-2026,Saturday,,,,Weekly Off,,,,
OB60813,PT117613,MARIAM MOHSEN SAMIR,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,02-AUG-2026,Sunday,,,,Weekly Off,,,,
OB60813,PT117613,MARIAM MOHSEN SAMIR  ,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,03-AUG-2026,Monday,03-AUG-2026 08:48:21 AM,03-AUG-2026 06:13:21 PM,09:25,Present,AUH-TWR-L01-D002 ENTRY,DXB-HQ-GF-GATE01 EXIT,,
OB60813,PT117613,MARIAM MOHSEN SAMIR,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,04-AUG-2026,Tuesday,04-AUG-2026 08:39:31 AM,04-AUG-2026 04:59:31 PM,08:20,Present,SHJ-HRB-L03-D040 LOBBY ENTRY,DXB-HQ-GF-GATE01 EXIT,,
OB60813,PT117613,MARIAM MOHSEN SAMIR,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,05-AUG-2026,Wednesday,05-AUG-2026 08:53:08 AM,05-AUG-2026 06:27:08 PM,09:34,Present,DXB-HQ-GF-GATE01 ENTRY,DXB-HQ-GF-GATE01 EXIT,,
OB60813,PT117613,MARIAM MOHSEN SAMIR,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,06-AUG-2026,Thursday,06-AUG-2026 07:48:26 AM,06-AUG-2026 04:49:26 PM,09:01,Present,SHJ-HRB-L03-D040 LOBBY ENTRY,DXB-HQ-GF-GATE01 EXIT,,
OB60813,PT117613,MARIAM MOHSEN SAMIR,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,07-AUG-2026,Friday,07-AUG-2026 07:04:23 AM,,,Present,AUH-TWR-L01-D002 ENTRY,,,
OB60813,PT117613,MARIAM MOHSEN SAMIR,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,08-AUG-2026,Saturday,,,,Weekly Off,,,,
OB60813,PT117613,MARIAM MOHSEN SAMIR,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,09-AUG-2026,Sunday,,,,Weekly Off,,,,
OB60813,PT117613,MARIAM MOHSEN SAMIR,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,10-AUG-2026,Monday,10-AUG-2026 07:20:27 AM,10-AUG-2026 03:42:27 PM,08:22,Present,DXB-HQ-GF-GATE01 ENTRY,SHJ-MSCP-GF-GATE04-TS EXIT EXIT,,
OB60813,PT117613,MARIAM MOHSEN SAMIR,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,11-AUG-2026,Tuesday,11-AUG-2026 08:04:13 AM,11-AUG-2026 05:41:13 PM,09:37,Present,DXB-HQ-GF-GATE01 ENTRY,SHJ-MSCP-GF-GATE04-TS EXIT EXIT,,
OB60813,PT117613,MARIAM MOHSEN SAMIR,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,12-AUG-2026,Wednesday,12-AUG-2026 08:46:47 AM,12-AUG-2026 05:59:47 PM,09:13,Present,AUH-TWR-L01-D002 ENTRY,DXB-HQ-GF-GATE01 EXIT,,
OB60813,PT117613,MARIAM MOHSEN SAMIR  ,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,13-AUG-2026,Thursday,13-AUG-2026 08:46:29 AM,13-AUG-2026 05:22:29 PM,08:36,Present,AUH-TWR-L01-D002 ENTRY,AUH-TWR-L01-D002 EXIT,,
OB60813,PT117613,MARIAM MOHSEN SAMIR,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,14-AUG-2026,Friday,14-AUG-2026 09:25:27 AM,14-AUG-2026 07:19:27 PM,09:54,Present,DXB-HQ-GF-GATE01 ENTRY,DXB-HQ-GF-GATE01 EXIT,,
OB60813,PT117613,MARIAM MOHSEN SAMIR,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,15-AUG-2026,Saturday,,,,Weekly Off,,,,
OB60813,PT117613,MARIAM MOHSEN SAMIR  ,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,16-AUG-2026,Sunday,,,,Weekly Off,,,,
OB60813,PT117613,MARIAM MOHSEN SAMIR,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,17-AUG-2026,Monday,17-AUG-2026 08:45:38 AM,17-AUG-2026 06:01:38 PM,09:16,Present,DXB-HQ-GF-GATE01 ENTRY,AUH-TWR-L01-D002 EXIT,,
OB60813,PT117613,MARIAM MOHSEN SAMIR,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,18-AUG-2026,Tuesday,18-AUG-2026 08:43:29 AM,18-AUG-2026 05:32:29 PM,08:49,Present,AUH-TWR-L01-D002 ENTRY,AUH-TWR-L01-D002 EXIT,,
OB60813,PT117613,MARIAM MOHSEN SAMIR,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,19-AUG-2026,Wednesday,19-AUG-2026 08:51:46 AM,19-AUG-2026 05:25:46 PM,08:34,Present,AUH-TWR-L01-D002 ENTRY,SHJ-MSCP-GF-GATE04-TS EXIT EXIT,,
OB60813,PT117613,MARIAM MOHSEN SAMIR,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,20-AUG-2026,Thursday,20-AUG-2026 07:01:38 AM,20-AUG-2026 04:28:38 PM,09:27,Present,SHJ-HRB-L03-D040 LOBBY ENTRY,AUH-TWR-L01-D002 EXIT,,
OB60813,PT117613,MARIAM MOHSEN SAMIR,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,21-AUG-2026,Friday,21-AUG-2026 08:13:50 AM,21-AUG-2026 05:26:50 PM,09:13,Present,DXB-HQ-GF-GATE01 ENTRY,DXB-HQ-GF-GATE01 EXIT,,
OB60813,PT117613,MARIAM MOHSEN SAMIR  ,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,22-AUG-2026,Saturday,,,,Weekly Off,,,,
OB60813,PT117613,MARIAM MOHSEN SAMIR,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,23-AUG-2026,Sunday,,,,Weekly Off,,,,
OB60813,PT117613,MARIAM MOHSEN SAMIR,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,24-AUG-2026,Monday,24-AUG-2026 08:15:48 AM,24-AUG-2026 06:07:48 PM,09:52,Present,DXB-HQ-GF-GATE01 ENTRY,DXB-HQ-GF-GATE01 EXIT,,
OB60813,PT117613,MARIAM MOHSEN SAMIR,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,25-AUG-2026,Tuesday,25-AUG-2026 09:41:11 AM,25-AUG-2026 06:51:11 PM,09:10,Present,AUH-TWR-L01-D002 ENTRY,AUH-TWR-L01-D002 EXIT,,
OB60813,PT117613,MARIAM MOHSEN SAMIR,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,26-AUG-2026,Wednesday,26-AUG-2026 09:55:21 AM,26-AUG-2026 06:57:21 PM,09:02,Present,SHJ-HRB-L03-D040 LOBBY ENTRY,AUH-TWR-L01-D002 EXIT,,
OB60813,PT117613,MARIAM MOHSEN SAMIR,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,27-AUG-2026,Thursday,27-AUG-2026 07:04:27 AM,27-AUG-2026 05:16:27 PM,10:12,Present,AUH-TWR-L01-D002 ENTRY,DXB-HQ-GF-GATE01 EXIT,,
OB60813,PT117613,MARIAM MOHSEN SAMIR  ,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,28-AUG-2026,Friday,28-AUG-2026 07:19:31 AM,28-AUG-2026 03:57:31 PM,08:38,Present,AUH-TWR-L01-D002 ENTRY,SHJ-MSCP-GF-GATE04-TS EXIT EXIT,,
OB60813,PT117613,MARIAM MOHSEN SAMIR,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,29-AUG-2026,Saturday,,,,Weekly Off,,,,
OB60813,PT117613,MARIAM MOHSEN SAMIR,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,30-AUG-2026,Sunday,,,,Weekly Off,,,,
OB60813,PT117613,MARIAM MOHSEN SAMIR,OUTSOURCE,Etisalat Services,ENTERPRISE-30510,20110-ENT-SUPPORT-CW30510,40 Hours Weekly,SMB-Elite Business,31-AUG-2026,Monday,31-AUG-2026 07:21:53 AM,31-AUG-2026 05:05:53 PM,09:44,Present,SHJ-HRB-L03-D040 LOBBY ENTRY,DXB-HQ-GF-GATE01 EXIT,,
OB60814,PT117614,HASSAN FAWZY SAYED,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,01-AUG-2026,Saturday,,,,Weekly Off,,,,
OB60814,PT117614,HASSAN FAWZY SAYED,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,02-AUG-2026,Sunday,,,,Weekly Off,,,,
OB60814,PT117614,HASSAN FAWZY SAYED,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,03-AUG-2026,Monday,03-AUG-2026 07:12:35 AM,,,Present,DXB-HQ-GF-GATE01 ENTRY,,,
OB60814,PT117614,HASSAN FAWZY SAYED,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,04-AUG-2026,Tuesday,04-AUG-2026 07:13:43 AM,04-AUG-2026 04:24:43 PM,09:11,Present,AUH-TWR-L01-D002 ENTRY,AUH-TWR-L01-D002 EXIT,,
OB60814,PT117614,HASSAN FAWZY SAYED,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,05-AUG-2026,Wednesday,05-AUG-2026 07:31:28 AM,05-AUG-2026 05:00:28 PM,09:29,Present,DXB-HQ-GF-GATE01 ENTRY,AUH-TWR-L01-D002 EXIT,,
OB60814,PT117614,HASSAN FAWZY SAYED,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,06-AUG-2026,Thursday,06-AUG-2026 07:25:25 AM,06-AUG-2026 05:11:25 PM,09:46,Present,DXB-HQ-GF-GATE01 ENTRY,SHJ-MSCP-GF-GATE04-TS EXIT EXIT,,
OB60814,PT117614,HASSAN FAWZY SAYED,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,07-AUG-2026,Friday,,07-AUG-2026 05:54:15 PM,,Present,,SHJ-MSCP-GF-GATE04-TS EXIT EXIT,,
OB60814,PT117614,HASSAN FAWZY SAYED,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,08-AUG-2026,Saturday,,,,Weekly Off,,,,
OB60814,PT117614,HASSAN FAWZY SAYED,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,09-AUG-2026,Sunday,,,,Weekly Off,,,,
OB60814,PT117614,HASSAN FAWZY SAYED,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,10-AUG-2026,Monday,10-AUG-2026 08:05:46 AM,10-AUG-2026 04:45:46 PM,08:40,Present,AUH-TWR-L01-D002 ENTRY,SHJ-MSCP-GF-GATE04-TS EXIT EXIT,,
OB60814,PT117614,HASSAN FAWZY SAYED,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,11-AUG-2026,Tuesday,11-AUG-2026 08:17:01 AM,11-AUG-2026 05:47:01 PM,09:30,Present,SHJ-HRB-L03-D040 LOBBY ENTRY,DXB-HQ-GF-GATE01 EXIT,,
OB60814,PT117614,HASSAN FAWZY SAYED,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,12-AUG-2026,Wednesday,12-AUG-2026 07:23:36 AM,12-AUG-2026 04:16:36 PM,08:53,Present,SHJ-HRB-L03-D040 LOBBY ENTRY,SHJ-MSCP-GF-GATE04-TS EXIT EXIT,,
OB60814,PT117614,HASSAN FAWZY SAYED,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,13-AUG-2026,Thursday,13-AUG-2026 08:12:51 AM,13-AUG-2026 06:54:51 PM,10:42,Present,DXB-HQ-GF-GATE01 ENTRY,DXB-HQ-GF-GATE01 EXIT,,
OB60814,PT117614,HASSAN FAWZY SAYED,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,14-AUG-2026,Friday,14-AUG-2026 07:18:36 AM,14-AUG-2026 04:35:36 PM,09:17,Present,AUH-TWR-L01-D002 ENTRY,SHJ-MSCP-GF-GATE04-TS EXIT EXIT,,
OB60814,PT117614,HASSAN FAWZY SAYED  ,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,15-AUG-2026,Saturday,,,,Weekly Off,,,,
OB60814,PT117614,HASSAN FAWZY SAYED,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,16-AUG-2026,Sunday,,,,Weekly Off,,,,
OB60814,PT117614,HASSAN FAWZY SAYED,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,17-AUG-2026,Monday,17-AUG-2026 09:43:31 AM,17-AUG-2026 08:36:31 PM,10:53,Present,AUH-TWR-L01-D002 ENTRY,SHJ-MSCP-GF-GATE04-TS EXIT EXIT,,
OB60814,PT117614,HASSAN FAWZY SAYED,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,18-AUG-2026,Tuesday,18-AUG-2026 09:27:02 AM,18-AUG-2026 08:14:02 PM,10:47,Present,DXB-HQ-GF-GATE01 ENTRY,SHJ-MSCP-GF-GATE04-TS EXIT EXIT,,
OB60814,PT117614,HASSAN FAWZY SAYED,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,19-AUG-2026,Wednesday,19-AUG-2026 09:44:51 AM,19-AUG-2026 06:53:51 PM,09:09,Present,DXB-HQ-GF-GATE01 ENTRY,DXB-HQ-GF-GATE01 EXIT,,
OB60814,PT117614,HASSAN FAWZY SAYED  ,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,20-AUG-2026,Thursday,20-AUG-2026 07:47:14 AM,20-AUG-2026 06:03:14 PM,10:16,Present,SHJ-HRB-L03-D040 LOBBY ENTRY,SHJ-MSCP-GF-GATE04-TS EXIT EXIT,,
OB60814,PT117614,HASSAN FAWZY SAYED,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,21-AUG-2026,Friday,21-AUG-2026 09:45:59 AM,21-AUG-2026 08:36:59 PM,10:51,Present,SHJ-HRB-L03-D040 LOBBY ENTRY,DXB-HQ-GF-GATE01 EXIT,,
OB60814,PT117614,HASSAN FAWZY SAYED,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,22-AUG-2026,Saturday,,,,Weekly Off,,,,
OB60814,PT117614,HASSAN FAWZY SAYED,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,23-AUG-2026,Sunday,,,,Weekly Off,,,,
OB60814,PT117614,HASSAN FAWZY SAYED,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,24-AUG-2026,Monday,24-AUG-2026 08:01:00 AM,24-AUG-2026 04:12:00 PM,08:11,Present,AUH-TWR-L01-D002 ENTRY,SHJ-MSCP-GF-GATE04-TS EXIT EXIT,,
OB60814,PT117614,HASSAN FAWZY SAYED,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,25-AUG-2026,Tuesday,25-AUG-2026 07:52:37 AM,25-AUG-2026 06:37:37 PM,10:45,Present,DXB-HQ-GF-GATE01 ENTRY,SHJ-MSCP-GF-GATE04-TS EXIT EXIT,,
OB60814,PT117614,HASSAN FAWZY SAYED,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,26-AUG-2026,Wednesday,26-AUG-2026 07:21:25 AM,26-AUG-2026 05:08:25 PM,09:47,Present,AUH-TWR-L01-D002 ENTRY,AUH-TWR-L01-D002 EXIT,,
OB60814,PT117614,HASSAN FAWZY SAYED,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,27-AUG-2026,Thursday,27-AUG-2026 07:13:28 AM,27-AUG-2026 05:54:28 PM,10:41,Present,DXB-HQ-GF-GATE01 ENTRY,AUH-TWR-L01-D002 EXIT,,
OB60814,PT117614,HASSAN FAWZY SAYED  ,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,28-AUG-2026,Friday,28-AUG-2026 08:04:24 AM,28-AUG-2026 06:07:24 PM,10:03,Present,AUH-TWR-L01-D002 ENTRY,SHJ-MSCP-GF-GATE04-TS EXIT EXIT,,
OB60814,PT117614,HASSAN FAWZY SAYED,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,29-AUG-2026,Saturday,,,,Weekly Off,,,,
OB60814,PT117614,HASSAN FAWZY SAYED,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,30-AUG-2026,Sunday,,,,Weekly Off,,,,
OB60814,PT117614,HASSAN FAWZY SAYED,OUTSOURCE,Etisalat Services,ENTERPRISE-30511,20110-ENT-SUPPORT-CW30511,40 Hours Weekly,SMB-CCC & SOHO,31-AUG-2026,Monday,31-AUG-2026 08:19:29 AM,31-AUG-2026 06:57:29 PM,10:38,Present,DXB-HQ-GF-GATE01 ENTRY,DXB-HQ-GF-GATE01 EXIT,,
OB60815,PT117615,TAREK SAYED FAWZY  ,OUTSOURCE,eMinds,SMB-41984,20085-SMB-SALES-CW41984,48 Hours Weekly,SMB DIGITAL BACK OFFICE,01-AUG-2026,Saturday,,,,Weekly Off,,,,
OB60815,PT117615,TAREK SAYED FAWZY,OUTSOURCE,eMinds,SMB-41984,20085-SMB-SALES-CW41984,48 Hours Weekly,SMB DIGITAL BACK OFFICE,02-AUG-2026,Sunday,,,,Weekly Off,,,,
OB60815,PT117615,TAREK SAYED FAWZY  ,OUTSOURCE,eMinds,SMB-41984,20085-SMB-SALES-CW41984,48 Hours Weekly,SMB DIGITAL BACK OFFICE,03-AUG-2026,Monday,03-AUG-2026 08:39:17 AM,03-AUG-2026 07:28:17 PM,10:49,Present,AUH-TWR-L01-D002 ENTRY,AUH-TWR-L01-D002 EXIT,,
OB60815,PT117615,TAREK SAYED FAWZY,OUTSOURCE,eMinds,SMB-41984,20085-SMB-SALES-CW41984,48 Hours Weekly,SMB DIGITAL BACK OFFICE,04-AUG-2026,Tuesday,04-AUG-2026 07:54:39 AM,04-AUG-2026 05:03:39 PM,09:09,Present,SHJ-HRB-L03-D040 LOBBY ENTRY,AUH-TWR-L01-D002 EXIT,,
OB60815,PT117615,TAREK SAYED FAWZY,OUTSOURCE,eMinds,SMB-41984,20085-SMB-SALES-CW41984,48 Hours Weekly,SMB DIGITAL BACK OFFICE,05-AUG-2026,Wednesday,,,,Annual Leave,,,,
OB60815,PT117615,TAREK SAYED FAWZY,OUTSOURCE,eMinds,SMB-41984,20085-SMB-SALES-CW41984,48 Hours Weekly,SMB DIGITAL BACK OFFICE,06-AUG-2026,Thursday,06-AUG-2026 07:00:06 AM,06-AUG-2026 04:20:06 PM,09:20,Present,DXB-HQ-GF-GATE01 ENTRY,AUH-TWR-L01-D002 EXIT,,
OB60815,PT117615,TAREK SAYED FAWZY,OUTSOURCE,eMinds,SMB-41984,20085-SMB-SALES-CW41984,48 Hours Weekly,SMB DIGITAL BACK OFFICE,07-AUG-2026,Friday,07-AUG-2026 08:21:31 AM,07-AUG-2026 06:46:31 PM,10:25,Present,DXB-HQ-GF-GATE01 ENTRY,DXB-HQ-GF-GATE01 EXIT,,
OB60815,PT117615,TAREK SAYED FAWZY,OUTSOURCE,eMinds,SMB-41984,20085-SMB-SALES-CW41984,48 Hours Weekly,SMB DIGITAL BACK OFFICE,08-AUG-2026,Saturday,,,,Weekly Off,,,,
OB60815,PT117615,TAREK SAYED FAWZY,OUTSOURCE,eMinds,SMB-41984,20085-SMB-SALES-CW41984,48 Hours Weekly,SMB DIGITAL BACK OFFICE,09-AUG-2026,Sunday,,,,Weekly Off,,,,
OB60815,PT117615,TAREK SAYED FAWZY,OUTSOURCE,eMinds,SMB-41984,20085-SMB-SALES-CW41984,48 Hours Weekly,SMB DIGITAL BACK OFFICE,10-AUG-2026,Monday,10-AUG-2026 08:27:17 AM,10-AUG-2026 04:27:17 PM,00:00,Present,DXB-HQ-GF-GATE01 ENTRY,AUH-TWR-L01-D002 EXIT,,
OB60815,PT117615,TAREK SAYED FAWZY,OUTSOURCE,eMinds,SMB-41984,20085-SMB-SALES-CW41984,48 Hours Weekly,SMB DIGITAL BACK OFFICE,11-AUG-2026,Tuesday,11-AUG-2026 08:51:33 AM,11-AUG-2026 06:09:33 PM,09:18,Present,DXB-HQ-GF-GATE01 ENTRY,DXB-HQ-GF-GATE01 EXIT,,
OB60815,PT117615,TAREK SAYED FAWZY,OUTSOURCE,eMinds,SMB-41984,20085-SMB-SALES-CW41984,48 Hours Weekly,SMB DIGITAL BACK OFFICE,12-AUG-2026,Wednesday,12-AUG-2026 08:06:09 AM,12-AUG-2026 06:03:09 PM,09:57,Present,SHJ-HRB-L03-D040 LOBBY ENTRY,AUH-TWR-L01-D002 EXIT,,
OB60815,PT117615,TAREK SAYED FAWZY,OUTSOURCE,eMinds,SMB-41984,20085-SMB-SALES-CW41984,48 Hours Weekly,SMB DIGITAL BACK OFFICE,13-AUG-2026,Thursday,13-AUG-2026 08:59:18 AM,13-AUG-2026 05:08:18 PM,08:09,Present,SHJ-HRB-L03-D040 LOBBY ENTRY,AUH-TWR-L01-D002 EXIT,,
OB60815,PT117615,TAREK SAYED FAWZY,OUTSOURCE,eMinds,SMB-41984,20085-SMB-SALES-CW41984,48 Hours Weekly,SMB DIGITAL BACK OFFICE,14-AUG-2026,Friday,14-AUG-2026 09:27:01 AM,14-AUG-2026 08:16:01 PM,10:49,Present,DXB-HQ-GF-GATE01 ENTRY,SHJ-MSCP-GF-GATE04-TS EXIT EXIT,,
OB60815,PT117615,TAREK SAYED FAWZY,OUTSOURCE,eMinds,SMB-41984,20085-SMB-SALES-CW41984,48 Hours Weekly,SMB DIGITAL BACK OFFICE,15-AUG-2026,Saturday,,,,Weekly Off,,,,
OB60815,PT117615,TAREK SAYED FAWZY,OUTSOURCE,eMinds,SMB-41984,20085-SMB-SALES-CW41984,48 Hours Weekly,SMB DIGITAL BACK OFFICE,16-AUG-2026,Sunday,,,,Weekly Off,,,,
OB60815,PT117615,TAREK SAYED FAWZY,OUTSOURCE,eMinds,SMB-41984,20085-SMB-SALES-CW41984,48 Hours Weekly,SMB DIGITAL BACK OFFICE,17-AUG-2026,Monday,17-AUG-2026 08:12:02 AM,17-AUG-2026 06:31:02 PM,10:19,Present,SHJ-HRB-L03-D040 LOBBY ENTRY,AUH-TWR-L01-D002 EXIT,,
